DB00001,DB01048
DB00001,DB00054
DB00001,DB06736
DB00001,DB01418
DB00001,DB00945
DB00001,DB00210
DB00001,DB00346
DB00001,DB01431
DB00001,DB00404
DB00001,DB00770
DB00001,DB00009
DB00001,DB11372
DB00001,DB06081
DB00001,DB04836
DB00001,DB01223
DB00001,DB00233
DB00001,DB00321
DB00001,DB00261
DB00001,DB05099
DB00001,DB00029
DB00001,DB01435
DB00001,DB11598
DB00001,DB06605
DB00001,DB05676
DB00001,DB06692
DB00001,DB00407
DB00001,DB00278
DB00001,DB06543
DB00001,DB01076
DB00001,DB07402
DB00001,DB00972
DB00001,DB01014
DB00001,DB09005
DB00001,DB06401
DB00001,DB00102
DB00001,DB09258
DB00001,DB04812
DB00001,DB05229
DB00001,DB00006
DB00001,DB08873
DB00001,DB00963
DB00001,DB01200
DB00001,DB00248
DB00001,DB06441
DB00001,DB00564
DB00001,DB00821
DB00001,DB01816
DB00001,DB00482
DB00001,DB09261
DB00001,DB00608
DB00001,DB00269
DB00001,DB01166
DB00001,DB00604
DB00001,DB04272
DB00001,DB01211
DB00001,DB01242
DB00001,DB09218
DB00001,DB00758
DB00001,DB11249
DB00001,DB00286
DB00001,DB00924
DB00001,DB00531
DB00001,DB00091
DB00001,DB08921
DB00001,DB06695
DB00001,DB06779
DB00001,DB06754
DB00001,DB01254
DB00001,DB01609
DB00001,DB04932
DB00001,DB00705
DB00001,DB03619
DB00001,DB01151
DB00001,DB11095
DB00001,DB04925
DB00001,DB00304
DB00001,DB09255
DB00001,DB11122
DB00001,DB11076
DB00001,DB11241
DB00001,DB00586
DB00001,DB00266
DB00001,DB00890
DB00001,DB09123
DB00001,DB00255
DB00001,DB00861
DB00001,DB00390
DB00001,DB00320
DB00001,DB00975
DB00001,DB08994
DB00001,DB09167
DB00001,DB01142
DB00001,DB01395
DB00001,DB00055
DB00001,DB09215
DB00001,DB00378
DB00001,DB00651
DB00001,DB00974
DB00001,DB09075
DB00001,DB00109
DB00001,DB01225
DB00001,DB00751
DB00001,DB08991
DB00001,DB06392
DB00001,DB01240
DB00001,DB00063
DB00001,DB01049
DB00001,DB01253
DB00001,DB00696
DB00001,DB06678
DB00001,DB00783
DB00001,DB04573
DB00001,DB00655
DB00001,DB00005
DB00001,DB00977
DB00001,DB08794
DB00001,DB00823
DB00001,DB00749
DB00001,DB08984
DB00001,DB00294
DB00001,DB01628
DB00001,DB06414
DB00001,DB11358
DB00001,DB06246
DB00001,DB08981
DB00001,DB00573
DB00001,DB08977
DB00001,DB08976
DB00001,DB11518
DB00001,DB00712
DB00001,DB00569
DB00001,DB10532
DB00001,DB01645
DB00001,DB06730
DB00001,DB11619
DB00001,DB03404
DB00001,DB01109
DB00001,DB07931
DB00001,DB02351
DB00001,DB05767
DB00001,DB06789
DB00001,DB00078
DB00001,DB09053
DB00001,DB05266
DB00001,DB01050
DB00001,DB08955
DB00001,DB06196
DB00001,DB08887
DB00001,DB06406
DB00001,DB08954
DB00001,DB01088
DB00001,DB00458
DB00001,DB00328
DB00001,DB08951
DB00001,DB08942
DB00001,DB08940
DB00001,DB01009
DB00001,DB00465
DB00001,DB01097
DB00001,DB00367
DB00001,DB09211
DB00001,DB06725
DB00001,DB00227
DB00001,DB09212
DB00001,DB01283
DB00001,DB01397
DB00001,DB00179
DB00001,DB00939
DB00001,DB09124
DB00001,DB00603
DB00001,DB00784
DB00001,DB00351
DB00001,DB00814
DB00001,DB00244
DB00001,DB01357
DB00001,DB04817
DB00001,DB00683
DB00001,DB00235
DB00001,DB00370
DB00001,DB00688
DB00001,DB01024
DB00001,DB00461
DB00001,DB08813
DB00001,DB00735
DB00001,DB00788
DB00001,DB05822
DB00001,DB01149
DB00001,DB06802
DB00001,DB04552
DB00001,DB04743
DB00001,DB09079
DB00001,DB00717
DB00001,DB00540
DB00001,DB08935
DB00001,DB00768
DB00001,DB01250
DB00001,DB04865
DB00001,DB11133
DB00001,DB11444
DB00001,DB06635
DB00001,DB00991
DB00001,DB03585
DB00001,DB08439
DB00001,DB09260
DB00001,DB00686
DB00001,DB00806
DB00001,DB00454
DB00001,DB00498
DB00001,DB00946
DB00001,DB00812
DB00001,DB00337
DB00001,DB01100
DB00001,DB04951
DB00001,DB00554
DB00001,DB05254
DB00001,DB09369
DB00001,DB06209
DB00001,DB00396
DB00001,DB09288
DB00001,DB11312
DB00001,DB11268
DB00001,DB00344
DB00001,DB05173
DB00001,DB04575
DB00001,DB02709
DB00001,DB00015
DB00001,DB09259
DB00001,DB01207
DB00001,DB08931
DB00001,DB06228
DB00001,DB00533
DB00001,DB00412
DB00001,DB01098
DB00001,DB08797
DB00001,DB00936
DB00001,DB01399
DB00001,DB05692
DB00001,DB11362
DB00001,DB06739
DB00001,DB01236
DB00001,DB00203
DB00001,DB06290
DB00001,DB00641
DB00001,DB05073
DB00001,DB01323
DB00001,DB00086
DB00001,DB06206
DB00001,DB00795
DB00001,DB00605
DB00001,DB06271
DB00001,DB00870
DB00001,DB09317
DB00001,DB09318
DB00001,DB00864
DB00001,DB06287
DB00001,DB00031
DB00001,DB00469
DB00001,DB11466
DB00001,DB08880
DB00001,DB04905
DB00001,DB00277
DB00001,DB09289
DB00001,DB01600
DB00001,DB09070
DB00001,DB08816
DB00001,DB00208
DB00001,DB06822
DB00001,DB00932
DB00001,DB00775
DB00001,DB09216
DB00001,DB00500
DB00001,DB00081
DB00001,DB07615
DB00001,DB09283
DB00001,DB00374
DB00001,DB00897
DB00001,DB08814
DB00001,DB00726
DB00001,DB01401
DB00001,DB00013
DB00001,DB00580
DB00001,DB00313
DB00001,DB00163
DB00001,DB09030
DB00001,DB00682
DB00001,DB04898
DB00001,DB06737
DB00001,DB11478
DB00001,DB00495
DB00001,DB00744
DB00001,DB04828
DB00002,DB00511
DB00002,DB08879
DB00002,DB00112
DB00002,DB06772
DB00002,DB00531
DB00002,DB01078
DB00002,DB01396
DB00002,DB00390
DB00002,DB01248
DB00002,DB01092
DB00002,DB01229
DB00002,DB10283
DB00002,DB00072
DB00004,DB00511
DB00004,DB00112
DB00004,DB06772
DB00004,DB00531
DB00004,DB01078
DB00004,DB01396
DB00004,DB00390
DB00004,DB01248
DB00004,DB01092
DB00004,DB01229
DB00004,DB00072
DB00005,DB01536
DB00005,DB01281
DB00005,DB00054
DB00005,DB01193
DB00005,DB06736
DB00005,DB01418
DB00005,DB00945
DB00005,DB11617
DB00005,DB00210
DB00005,DB00240
DB00005,DB04630
DB00005,DB00630
DB00005,DB09026
DB00005,DB00866
DB00005,DB00770
DB00005,DB00288
DB00005,DB00479
DB00005,DB00594
DB00005,DB00026
DB00005,DB05099
DB00005,DB01435
DB00005,DB11598
DB00005,DB06605
DB00005,DB05676
DB00005,DB00407
DB00005,DB00278
DB00005,DB09204
DB00005,DB00335
DB00005,DB07402
DB00005,DB00972
DB00005,DB08822
DB00005,DB01014
DB00005,DB12768
DB00005,DB00102
DB00005,DB00394
DB00005,DB09013
DB00005,DB08879
DB00005,DB00542
DB00005,DB00436
DB00005,DB04812
DB00005,DB00443
DB00005,DB00195
DB00005,DB01295
DB00005,DB00905
DB00005,DB00612
DB00005,DB00006
DB00005,DB08807
DB00005,DB00963
DB00005,DB01222
DB00005,DB06726
DB00005,DB00887
DB00005,DB08808
DB00005,DB06168
DB00005,DB00796
DB00005,DB00616
DB00005,DB01197
DB00005,DB00429
DB00005,DB00821
DB00005,DB00521
DB00005,DB01136
DB00005,DB01816
DB00005,DB00482
DB00005,DB04846
DB00005,DB08904
DB00005,DB09261
DB00005,DB00608
DB00005,DB00880
DB00005,DB00310
DB00005,DB01432
DB00005,DB01410
DB00005,DB01340
DB00005,DB00827
DB00005,DB00537
DB00005,DB04272
DB00005,DB01013
DB00005,DB00838
DB00005,DB00720
DB00005,DB09218
DB00005,DB11507
DB00005,DB00930
DB00005,DB00375
DB00005,DB01380
DB00005,DB00531
DB00005,DB00091
DB00005,DB08921
DB00005,DB06695
DB00005,DB06779
DB00005,DB06754
DB00005,DB00694
DB00005,DB01609
DB00005,DB01708
DB00005,DB05804
DB00005,DB06643
DB00005,DB11095
DB00005,DB00035
DB00005,DB00547
DB00005,DB06780
DB00005,DB01234
DB00005,DB11487
DB00005,DB09214
DB00005,DB09255
DB00005,DB11122
DB00005,DB11076
DB00005,DB11241
DB00005,DB00586
DB00005,DB00266
DB00005,DB00223
DB00005,DB00861
DB00005,DB09095
DB00005,DB06781
DB00005,DB00390
DB00005,DB11512
DB00005,DB00917
DB00005,DB00997
DB00005,DB01395
DB00005,DB09215
DB00005,DB00974
DB00005,DB09075
DB00005,DB00584
DB00005,DB09477
DB00005,DB00467
DB00005,DB01225
DB00005,DB08991
DB00005,DB00445
DB00005,DB00700
DB00005,DB01240
DB00005,DB00876
DB00005,DB03515
DB00005,DB02187
DB00005,DB00187
DB00005,DB00655
DB00005,DB00903
DB00005,DB08794
DB00005,DB01077
DB00005,DB00749
DB00005,DB08984
DB00005,DB01628
DB00005,DB11358
DB00005,DB06246
DB00005,DB08981
DB00005,DB00573
DB00005,DB08868
DB00005,DB04576
DB00005,DB08976
DB00005,DB00687
DB00005,DB08972
DB00005,DB00663
DB00005,DB00180
DB00005,DB11518
DB00005,DB00591
DB00005,DB01047
DB00005,DB08971
DB00005,DB00324
DB00005,DB08970
DB00005,DB09378
DB00005,DB00846
DB00005,DB00712
DB00005,DB08906
DB00005,DB00588
DB00005,DB00158
DB00005,DB00569
DB00005,DB01342
DB00005,DB00492
DB00005,DB00452
DB00005,DB00695
DB00005,DB06160
DB00005,DB01044
DB00005,DB08964
DB00005,DB01155
DB00005,DB00798
DB00005,DB00365
DB00005,DB00502
DB00005,DB01109
DB00005,DB02351
DB00005,DB05767
DB00005,DB01275
DB00005,DB00999
DB00005,DB00741
DB00005,DB00774
DB00005,DB11520
DB00005,DB00710
DB00005,DB01050
DB00005,DB08955
DB00005,DB06196
DB00005,DB01177
DB00005,DB06406
DB00005,DB01088
DB00005,DB00808
