DB00001,DB01381
DB00001,DB00374
DB00004,DB06372
DB00004,DB00072
DB00005,DB01281
DB00005,DB00026
DB00005,DB08879
DB00005,DB06168
DB00005,DB08904
DB00005,DB00531
DB00005,DB06643
DB00005,DB00065
DB00005,DB01097
DB00005,DB00108
DB00005,DB00337
DB00005,DB06372
DB00005,DB01656
DB00005,DB06688
DB00005,DB00864
DB00005,DB06273
DB00005,DB08895
DB00005,DB00072
DB00006,DB01609
DB00006,DB00441
DB00006,DB01381
DB00006,DB06228
DB00006,DB00374
DB00008,DB01223
DB00008,DB00651
DB00008,DB06414
DB00008,DB01303
DB00008,DB01265
DB00008,DB00277
DB00009,DB01381
DB00009,DB00727
DB00009,DB00208
DB00011,DB01223
DB00011,DB00651
DB00011,DB01303
DB00011,DB00277
DB00013,DB06692
DB00013,DB00055
DB00013,DB01381
DB00013,DB01404
DB00015,DB01381
DB00015,DB00208
DB00017,DB01356
DB00021,DB00771
DB00021,DB01409
DB00021,DB01036
DB00021,DB00376
DB00021,DB00662
DB00021,DB00209
DB00022,DB01223
DB00022,DB00651
DB00022,DB01303
DB00022,DB00277
DB00023,DB00072
DB00026,DB01281
DB00026,DB06168
DB00026,DB08904
DB00026,DB06674
DB00026,DB00065
DB00026,DB06372
DB00026,DB01041
DB00026,DB08895
DB00026,DB00072
DB00030,DB06655
DB00031,DB06692
DB00031,DB00055
DB00031,DB01381
DB00031,DB01404
DB00031,DB00208
DB00034,DB01223
DB00034,DB00651
DB00034,DB01303
DB00034,DB00277
DB00035,DB01551
DB00038,DB01551
DB00039,DB06769
DB00039,DB06813
DB00040,DB00328
DB00040,DB00682
DB00041,DB01013
DB00041,DB00838
DB00041,DB00363
DB00041,DB01285
DB00041,DB00476
DB00043,DB08879
DB00043,DB06643
DB00043,DB01097
DB00043,DB00108
DB00043,DB00337
DB00043,DB01656
DB00043,DB06688
DB00043,DB00864
DB00043,DB08895
DB00043,DB00072
DB00046,DB01193
DB00046,DB00335
DB00046,DB00612
DB00046,DB01136
DB00046,DB00647
DB00046,DB00280
DB00046,DB00584
DB00046,DB00668
DB00046,DB00187
DB00046,DB01039
DB00046,DB00472
DB00046,DB00999
DB00046,DB00678
DB00046,DB00104
DB00046,DB00806
DB00046,DB01278
DB00046,DB00635
DB00046,DB00178
DB00047,DB01193
DB00047,DB00335
DB00047,DB00195
DB00047,DB01295
DB00047,DB00612
DB00047,DB00521
DB00047,DB01136
DB00047,DB00187
DB00047,DB00598
DB00047,DB00264
DB00047,DB01203
DB00047,DB01580
DB00047,DB01359
DB00047,DB00960
DB00047,DB01297
DB00047,DB00571
DB00047,DB00052
DB00047,DB00489
DB00047,DB00373
DB00048,DB00063
DB00051,DB06168
DB00051,DB00065
DB00051,DB06372
DB00051,DB08895
DB00051,DB00072
DB00052,DB00284
DB00052,DB00672
DB00052,DB01276
DB00052,DB01120
DB00052,DB00222
DB00052,DB01067
DB00052,DB01016
DB00052,DB01306
DB00052,DB01307
DB00052,DB01309
DB00052,DB06655
DB00052,DB00331
DB00052,DB00491
DB00052,DB00731
DB00052,DB01132
DB00052,DB00412
DB00052,DB06335
DB00052,DB01261
DB00052,DB00839
DB00052,DB01124
DB00054,DB01381
DB00054,DB00775
DB00054,DB00072
DB00054,DB00374
DB00055,DB00758
DB00055,DB06779
DB00055,DB01225
DB00055,DB00569
DB00055,DB01109
DB00055,DB01009
DB00055,DB08813
DB00055,DB06822
DB00055,DB00500
DB00055,DB00374
DB00055,DB06684
DB00055,DB00682
DB00056,DB08879
DB00056,DB00363
DB00056,DB06643
DB00056,DB01097
DB00056,DB00108
DB00056,DB00337
DB00056,DB01656
DB00056,DB06688
DB00056,DB00864
DB00056,DB08895
DB00056,DB00072
DB00059,DB06643
DB00059,DB01097
DB00059,DB00108
DB00059,DB00337
DB00059,DB01656
DB00059,DB06688
DB00059,DB00864
DB00059,DB08895
DB00059,DB00072
DB00061,DB00552
DB00063,DB06605
DB00063,DB06695
DB00063,DB01254
DB00063,DB01381
DB00063,DB01296
DB00063,DB00078
DB00063,DB08935
DB00063,DB00686
DB00063,DB00806
DB00063,DB06228
DB00063,DB00932
DB00063,DB00775
DB00063,DB00374
DB00065,DB01281
DB00065,DB06168
DB00065,DB08904
DB00065,DB06643
DB00065,DB06674
DB00065,DB01097
DB00065,DB00108
DB00065,DB00337
DB00065,DB06372
DB00065,DB01656
DB00065,DB06688
DB00065,DB00864
DB00065,DB06273
DB00065,DB08895
DB00065,DB00072
DB00068,DB00495
DB00070,DB00988
DB00070,DB00388
DB00072,DB01281
DB00072,DB00087
DB00072,DB00488
DB00072,DB00276
DB00072,DB00098
DB00072,DB00928
DB00072,DB00993
DB00072,DB00074
DB00072,DB06681
DB00072,DB00443
DB00072,DB00290
DB00072,DB01008
DB00072,DB01101
DB00072,DB00958
DB00072,DB00262
DB00072,DB00291
DB00072,DB00515
DB00072,DB00242
DB00072,DB00631
DB00072,DB01285
DB00072,DB01380
DB00072,DB00531
DB00072,DB00091
DB00072,DB00987
DB00072,DB00851
DB00072,DB00111
DB00072,DB00970
DB00072,DB00694
DB00072,DB01234
DB00072,DB01248
DB00072,DB00997
DB00072,DB00095
DB00072,DB00445
DB00072,DB00530
DB00072,DB01196
DB00072,DB00773
DB00072,DB00322
DB00072,DB01073
DB00072,DB00687
DB00072,DB00544
DB00072,DB00317
DB00072,DB00441
DB00072,DB05259
DB00072,DB00741
DB00072,DB01005
DB00072,DB00078
DB00072,DB01177
DB00072,DB01181
DB00072,DB00619
DB00072,DB00762
DB00072,DB00480
DB00072,DB01206
DB00072,DB00888
DB00072,DB01042
DB00072,DB01033
DB00072,DB00563
DB00072,DB00959
DB00072,DB00305
DB00072,DB01204
DB00072,DB00075
DB00072,DB00688
DB00072,DB01024
DB00072,DB00108
DB00072,DB01280
DB00072,DB04868
DB00072,DB08935
DB00072,DB00526
DB00072,DB01229
DB00072,DB00552
DB00072,DB00860
DB00072,DB00635
DB00072,DB01168
DB00072,DB06372
DB00072,DB00073
DB00072,DB00877
DB00072,DB00398
DB00072,DB00428
DB00072,DB01268
DB00072,DB00864
DB00072,DB00853
DB00072,DB06287
DB00072,DB00444
DB00072,DB01041
DB00072,DB04572
DB00072,DB00352
DB00072,DB08895
DB00072,DB01030
DB00072,DB00081
DB00072,DB00755
DB00072,DB00620
DB00072,DB00385
DB00072,DB00570
DB00072,DB00541
DB00072,DB00361
DB00073,DB01281
DB00073,DB09026
DB00073,DB08822
DB00073,DB00195
DB00073,DB08904
DB00073,DB00880
DB00073,DB00966
DB00073,DB01162
DB00073,DB08895
DB00073,DB00839
DB00073,DB00214
DB00073,DB00519
DB00073,DB01021
DB00073,DB00177
DB00073,DB00661
DB00074,DB06168
DB00074,DB06372
DB00075,DB00091
DB00075,DB06372
DB00076,DB08810
DB00078,DB08879
DB00078,DB00363
DB00078,DB06643
DB00078,DB01097
DB00078,DB00108
DB00078,DB00337
DB00078,DB01656
DB00078,DB06688
DB00078,DB00864
DB00078,DB08895
DB00081,DB00108
DB00082,DB01551
DB00082,DB01276
DB00082,DB01306
DB00085,DB01592
DB00086,DB00208
DB00089,DB06719
DB00091,DB00819
DB00091,DB09026
DB00091,DB00437
DB00091,DB01118
DB00091,DB01351
DB00091,DB00681
DB00091,DB00701
DB00091,DB01352
DB00091,DB01072
DB00091,DB01076
DB00091,DB00207
DB00091,DB01393
DB00091,DB00559
DB00091,DB01156
DB00091,DB00237
DB00091,DB00241
DB00091,DB01353
DB00091,DB00564
DB00091,DB01136
DB00091,DB00520
DB00091,DB00439
DB00091,DB00446
DB00091,DB00608
DB00091,DB01597
DB00091,DB00537
DB00091,DB01211
DB00091,DB01190
DB00091,DB01394
DB00091,DB01406
DB00091,DB00586
DB00091,DB00390
DB00091,DB01341
DB00091,DB00343
DB00091,DB04855
DB00091,DB00625
DB00091,DB00199
DB00091,DB00977
DB00091,DB00754
DB00091,DB00749
DB00091,DB00773
DB00091,DB00973
DB00091,DB00573
DB00091,DB08874
DB00091,DB00196
DB00091,DB00472
DB00091,DB00712
DB00091,DB01095
DB00091,DB01319
DB00091,DB00529
DB00091,DB01320
DB00091,DB00222
DB00091,DB01067
DB00091,DB01016
DB00091,DB00400
DB00091,DB01354
DB00091,DB01355
DB00091,DB01050
DB00091,DB00619
DB00091,DB01598
DB00091,DB00224
DB00091,DB00328
DB00091,DB01167
DB00091,DB01321
DB00091,DB01026
DB00091,DB01009
DB00091,DB00227
DB00091,DB00939
DB00091,DB00784
DB00091,DB01042
DB00091,DB00532
DB00091,DB01357
DB00091,DB00474
DB00091,DB00563
DB00091,DB00422
DB00091,DB00849
DB00091,DB01233
DB00091,DB00745
DB00091,DB00461
DB00091,DB00607
DB00091,DB00788
DB00091,DB01149
DB00091,DB00220
DB00091,DB00622
DB00091,DB01115
DB00091,DB01059
DB00091,DB00104
DB00091,DB00338
DB00091,DB01083
DB00091,DB00991
DB00091,DB00776
DB00091,DB00312
DB00091,DB01174
DB00091,DB00252
DB00091,DB00554
DB00091,DB08860
DB00091,DB01263
DB00091,DB00175
DB00091,DB00794
DB00091,DB01599
DB00091,DB01182
DB00091,DB00339
DB00091,DB01346
DB00091,DB01369
DB00091,DB00912
DB00091,DB00615
DB00091,DB01045
DB00091,DB06372
DB00091,DB00503
DB00091,DB01098
DB00091,DB00778
DB00091,DB01232
DB00091,DB00418
DB00091,DB00658
DB00091,DB01105
DB00091,DB00641
DB00091,DB00877
